image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00358.jpg,0.8849089741706848,0.1662776917219162,0.1662880927324295,0.10749300569295883,0.4837494492530823,0.3443361222743988,0.16902993619441986,0.7051774859428406
img_00374.jpg,0.8897579908370972,0.16383743286132812,0.1625746488571167,0.10270528495311737,0.4816928505897522,0.3431183099746704,0.1577519029378891,0.7035747766494751
img_00375.jpg,0.8792620301246643,0.17285668849945068,0.17345835268497467,0.11383084207773209,0.48976850509643555,0.35286691784858704,0.17366622388362885,0.6952778697013855
img_00376.jpg,0.9049718976020813,0.14459753036499023,0.1443047672510147,0.08774426579475403,0.48240533471107483,0.33023443818092346,0.1448955535888672,0.7221935987472534
img_00380.jpg,0.936508059501648,0.10621439665555954,0.10682271420955658,0.05885897949337959,0.5007716417312622,0.3133395314216614,0.10508111864328384,0.747739851474762
img_00383.jpg,0.9218460321426392,0.12315530329942703,0.12270110100507736,0.07177549600601196,0.4783310294151306,0.3169139623641968,0.1215411126613617,0.736786425113678
img_00398.jpg,0.922021210193634,0.12492424249649048,0.12319888174533844,0.07125566154718399,0.4899403154850006,0.31534940004348755,0.12317085266113281,0.7390091419219971
img_00407.jpg,0.9208558201789856,0.1256287842988968,0.12561127543449402,0.07378686219453812,0.4959869682788849,0.3242127299308777,0.12358175963163376,0.7322442531585693
img_00417.jpg,0.9186697602272034,0.13159015774726868,0.13362625241279602,0.07532031089067459,0.47778233885765076,0.3209868371486664,0.14051368832588196,0.7403864860534668
img_00432.jpg,0.8499191999435425,0.2041318267583847,0.20298492908477783,0.1416839063167572,0.4878943860530853,0.3688220977783203,0.20170260965824127,0.6737290620803833
img_00442.jpg,0.9500815272331238,0.09194844216108322,0.08953757584095001,0.04579051956534386,0.49102669954299927,0.28811123967170715,0.08625037223100662,0.770099401473999
img_00446.jpg,0.8895336985588074,0.16370633244514465,0.16465936601161957,0.10506540536880493,0.49140796065330505,0.3477683663368225,0.15993639826774597,0.7024268507957458
img_00469.jpg,0.8638248443603516,0.18986639380455017,0.19000941514968872,0.1313939243555069,0.49376457929611206,0.362699955701828,0.18626020848751068,0.68262779712677
img_00473.jpg,0.9443750977516174,0.09967846423387527,0.09935368597507477,0.049997445195913315,0.47408923506736755,0.2901744842529297,0.10236532986164093,0.7713658809661865
img_00483.jpg,0.9191106557846069,0.1310901790857315,0.13011343777179718,0.07435664534568787,0.4789034128189087,0.3190111517906189,0.12825575470924377,0.7353286147117615
img_00484.jpg,0.896368682384491,0.15319442749023438,0.1538994163274765,0.09806609898805618,0.4940500259399414,0.34377989172935486,0.15100011229515076,0.7079383134841919
img_00486.jpg,0.9212880730628967,0.12336793541908264,0.12529797852039337,0.07394655793905258,0.4923129379749298,0.3246065676212311,0.12473365664482117,0.7320758700370789
img_00487.jpg,0.9053354263305664,0.1457652896642685,0.14326782524585724,0.08836699277162552,0.4865366518497467,0.32729482650756836,0.14045418798923492,0.7212838530540466
img_00493.jpg,0.9214135408401489,0.12589368224143982,0.1269412636756897,0.07298502326011658,0.48200878500938416,0.317411869764328,0.13392895460128784,0.7443109154701233
img_00518.jpg,0.9345929026603699,0.10832647234201431,0.10750958323478699,0.05902937054634094,0.4870803654193878,0.30357006192207336,0.11028161644935608,0.7550616264343262
img_00533.jpg,0.9102773070335388,0.13808302581310272,0.1386740654706955,0.08267661929130554,0.4784489870071411,0.32498157024383545,0.1402607262134552,0.7298747897148132
img_00538.jpg,0.9135957360267639,0.13172711431980133,0.13298170268535614,0.08141114562749863,0.4919296205043793,0.3294530212879181,0.1317668855190277,0.7281906008720398
img_00543.jpg,0.9069664478302002,0.14112243056297302,0.1411113142967224,0.08580590039491653,0.47613275051116943,0.32988879084587097,0.14076317846775055,0.7210997343063354
img_00550.jpg,0.8647593855857849,0.18849383294582367,0.18777504563331604,0.12703841924667358,0.48997652530670166,0.36091578006744385,0.18531429767608643,0.6837352514266968
img_00551.jpg,0.9010174870491028,0.14827464520931244,0.14821045100688934,0.09240145981311798,0.49347248673439026,0.337798535823822,0.14771604537963867,0.7153978943824768
img_00564.jpg,0.8799960613250732,0.1721409559249878,0.16808928549289703,0.11263684183359146,0.49429190158843994,0.347293883562088,0.16310493648052216,0.6974585652351379
img_00575.jpg,0.8991469740867615,0.15023460984230042,0.1501145362854004,0.09362265467643738,0.48402321338653564,0.3342699706554413,0.15117937326431274,0.7174163460731506
img_00582.jpg,0.8756636381149292,0.1790136992931366,0.1772001087665558,0.11915869265794754,0.497358113527298,0.35511377453804016,0.16905340552330017,0.6911289095878601
img_00584.jpg,0.9127611517906189,0.13535937666893005,0.1386166512966156,0.07941360026597977,0.4678521752357483,0.3275909423828125,0.14649023115634918,0.7313544154167175
img_00587.jpg,0.899427056312561,0.1508665531873703,0.15063197910785675,0.09296383708715439,0.48019811511039734,0.3334812521934509,0.15213070809841156,0.7175923585891724
img_00590.jpg,0.903069794178009,0.14730504155158997,0.14709940552711487,0.0898357480764389,0.48186373710632324,0.3307608664035797,0.1483450084924698,0.7216941714286804
img_00591.jpg,0.9123233556747437,0.13603423535823822,0.1360599398612976,0.08049975335597992,0.4781927168369293,0.32366329431533813,0.1382768303155899,0.7314475178718567
img_00598.jpg,0.9306974411010742,0.11408266425132751,0.11486326903104782,0.06433425843715668,0.49177658557891846,0.31179553270339966,0.11196696758270264,0.7484610080718994
img_00599.jpg,0.9129584431648254,0.13475607335567474,0.13475996255874634,0.07970361411571503,0.4769194722175598,0.32358646392822266,0.13717715442180634,0.7317904829978943
img_00612.jpg,0.8714348673820496,0.18167123198509216,0.18114936351776123,0.12061287462711334,0.4860701262950897,0.3543965220451355,0.18185527622699738,0.6924512386322021
img_00618.jpg,0.9260787963867188,0.11677609384059906,0.11727575212717056,0.06815493851900101,0.48370370268821716,0.31354933977127075,0.11893263459205627,0.7446062564849854
img_00620.jpg,0.9171985387802124,0.1302514225244522,0.13069045543670654,0.07770092785358429,0.49682676792144775,0.3305398225784302,0.12865960597991943,0.7252009510993958
img_00642.jpg,0.9252080917358398,0.12457462400197983,0.12105970084667206,0.070356585085392,0.5010204315185547,0.31765785813331604,0.11271733790636063,0.7344085574150085
img_00646.jpg,0.9286611080169678,0.1169256865978241,0.11399872601032257,0.06588631868362427,0.48725637793540955,0.30637869238853455,0.11056260764598846,0.7476301193237305
img_00648.jpg,0.9102032780647278,0.13713380694389343,0.1371200531721115,0.08250586688518524,0.47456756234169006,0.32672303915023804,0.1371198296546936,0.7246500253677368
img_00650.jpg,0.8908638954162598,0.16025234758853912,0.15956123173236847,0.10164405405521393,0.48402610421180725,0.340573787689209,0.16083809733390808,0.7093614935874939
img_00654.jpg,0.9167850613594055,0.12771031260490417,0.12870454788208008,0.07813691347837448,0.49731725454330444,0.32700392603874207,0.1263095587491989,0.7300335764884949
img_00664.jpg,0.9314712882041931,0.11338385939598083,0.11470276862382889,0.06282979249954224,0.4749859869480133,0.3065119683742523,0.1182423084974289,0.7514165639877319
img_00667.jpg,0.9244064092636108,0.12200877815485,0.12128335982561111,0.06909023225307465,0.487975537776947,0.3106703460216522,0.12216241657733917,0.7450034022331238
img_00676.jpg,0.9390352964401245,0.10381109267473221,0.10332080721855164,0.05518198385834694,0.4851421117782593,0.29466837644577026,0.10454747825860977,0.7639182806015015
img_00697.jpg,0.9411492347717285,0.10073702037334442,0.09955621510744095,0.052658744156360626,0.4698357880115509,0.29096269607543945,0.10165119916200638,0.7664251923561096
img_00708.jpg,0.89313805103302,0.1571207344532013,0.15755213797092438,0.09936830401420593,0.48082712292671204,0.33917754888534546,0.16051432490348816,0.7124329209327698
img_00716.jpg,0.8914831876754761,0.1593984216451645,0.15938551723957062,0.1012001484632492,0.4826730191707611,0.33987733721733093,0.161065936088562,0.7110004425048828
img_00717.jpg,0.8799206018447876,0.17128467559814453,0.17130793631076813,0.11249996721744537,0.48438480496406555,0.3513201177120209,0.17161579430103302,0.6955550312995911
img_00718.jpg,0.9051447510719299,0.1432376503944397,0.14358484745025635,0.08835652470588684,0.4911746084690094,0.3349270224571228,0.1434217244386673,0.7194070219993591
img_00723.jpg,0.9130581021308899,0.13260184228420258,0.1320824921131134,0.07953374087810516,0.47628816962242126,0.3221018314361572,0.1320762038230896,0.7289348244667053
img_00724.jpg,0.9099846482276917,0.13800552487373352,0.13613131642341614,0.08190140873193741,0.49234122037887573,0.3260672986507416,0.13465335965156555,0.7251917719841003
img_00726.jpg,0.9151725769042969,0.13305972516536713,0.13181446492671967,0.07767590135335922,0.4915381073951721,0.3236740827560425,0.13162271678447723,0.7294315695762634
img_00729.jpg,0.9221181273460388,0.12353861331939697,0.12309304624795914,0.07090429961681366,0.48579156398773193,0.31568214297294617,0.12688380479812622,0.7405643463134766
img_00730.jpg,0.916801393032074,0.1305486559867859,0.12998242676258087,0.07598584145307541,0.4787432551383972,0.3188820481300354,0.1313573569059372,0.7359969615936279
img_00757.jpg,0.9071350693702698,0.13888019323349,0.14087122678756714,0.087738998234272,0.4989534020423889,0.3351644277572632,0.13939350843429565,0.7199161052703857
img_00760.jpg,0.9116257429122925,0.13823463022708893,0.13647250831127167,0.08307618647813797,0.49712449312210083,0.33321240544319153,0.1290704905986786,0.7208547592163086
img_00763.jpg,0.9478237628936768,0.08941613882780075,0.09054669737815857,0.04702499508857727,0.4775836169719696,0.2883285880088806,0.0916796401143074,0.7741477489471436
img_00764.jpg,0.9295848608016968,0.11783381551504135,0.11766531318426132,0.0635470598936081,0.47392991185188293,0.30736613273620605,0.11922426521778107,0.7497844696044922
img_00765.jpg,0.8731203079223633,0.17888343334197998,0.17907236516475677,0.11866216361522675,0.4818810224533081,0.352267861366272,0.18167655169963837,0.695684015750885
img_00772.jpg,0.9369882941246033,0.10475020855665207,0.10262525081634521,0.05638367682695389,0.4736884832382202,0.2927520275115967,0.10349592566490173,0.7614786624908447
img_00773.jpg,0.8977884650230408,0.15259619057178497,0.15304262936115265,0.09481720626354218,0.48570820689201355,0.3399485945701599,0.15171900391578674,0.7108659744262695
img_00777.jpg,0.8337507247924805,0.22058416903018951,0.2206791639328003,0.15889503061771393,0.49098360538482666,0.3800249695777893,0.2190503627061844,0.659857988357544
img_00780.jpg,0.9116813540458679,0.13641560077667236,0.13435550034046173,0.08312908560037613,0.49291419982910156,0.32572638988494873,0.1303188055753708,0.7262831926345825
img_00798.jpg,0.844419538974762,0.20871908962726593,0.20762205123901367,0.14745871722698212,0.48294952511787415,0.36880356073379517,0.20560960471630096,0.6712686419487
img_00808.jpg,0.9240589141845703,0.12199734896421432,0.12272357195615768,0.07073642313480377,0.48988577723503113,0.31663084030151367,0.11982684582471848,0.7412797808647156
img_00816.jpg,0.8981097340583801,0.1509205847978592,0.15144792199134827,0.09591467678546906,0.4931715726852417,0.34161579608917236,0.14733724296092987,0.7107179164886475
img_00828.jpg,0.9147201776504517,0.13443036377429962,0.13392281532287598,0.0792296826839447,0.49012288451194763,0.322066068649292,0.13394804298877716,0.7318854928016663
img_00833.jpg,0.8895766139030457,0.16095538437366486,0.1609790325164795,0.10297152400016785,0.48165464401245117,0.3417200446128845,0.16343648731708527,0.7086907625198364
img_00837.jpg,0.8969019055366516,0.15696682035923004,0.15674857795238495,0.09730948507785797,0.4857693016529083,0.34196847677230835,0.14942167699337006,0.7079538702964783
img_00855.jpg,0.8476439118385315,0.20699989795684814,0.20610542595386505,0.14679041504859924,0.4936225116252899,0.3720134496688843,0.2007569819688797,0.6706347465515137
img_00857.jpg,0.9219964742660522,0.12470894306898117,0.12549453973770142,0.07164983451366425,0.47399815917015076,0.3133688271045685,0.12923173606395721,0.7417646050453186
img_00858.jpg,0.8867371678352356,0.16906972229480743,0.1664433628320694,0.1064128428697586,0.4867694079875946,0.343885600566864,0.16167175769805908,0.7034144401550293
img_00865.jpg,0.8842465877532959,0.16852311789989471,0.16722171008586884,0.10791422426700592,0.480962872505188,0.34226515889167786,0.16501033306121826,0.7045978307723999
img_00876.jpg,0.934959888458252,0.10911574214696884,0.10857363790273666,0.059128522872924805,0.48532727360725403,0.29926761984825134,0.10955936461687088,0.7583609223365784
img_00889.jpg,0.9200648069381714,0.12673017382621765,0.12512348592281342,0.07291756570339203,0.4767393171787262,0.3109357953071594,0.12376795709133148,0.7409622669219971
img_00894.jpg,0.9393454194068909,0.10275778919458389,0.10134479403495789,0.054955873638391495,0.48589208722114563,0.29647961258888245,0.09939442574977875,0.7598943114280701
img_00902.jpg,0.9233804941177368,0.12600386142730713,0.12377911806106567,0.07047423720359802,0.47949227690696716,0.31269365549087524,0.12264423817396164,0.7419232130050659
img_00914.jpg,0.9151251316070557,0.1378246694803238,0.13562597334384918,0.07802775502204895,0.47758975625038147,0.31802743673324585,0.1310693770647049,0.7314695119857788
img_00921.jpg,0.8918620347976685,0.1591183841228485,0.15870320796966553,0.10058216750621796,0.48201581835746765,0.33944210410118103,0.16076871752738953,0.710326611995697
img_00927.jpg,0.8984048962593079,0.1524174064397812,0.15218502283096313,0.09432912617921829,0.48210954666137695,0.33440643548965454,0.15337398648262024,0.7169685363769531
img_00943.jpg,0.9120339155197144,0.1397177278995514,0.1388230323791504,0.08099417388439178,0.4767453968524933,0.3251095414161682,0.135933056473732,0.7274090647697449
img_00948.jpg,0.9338146448135376,0.10954047739505768,0.10694461315870285,0.060066964477300644,0.4887954592704773,0.30117306113243103,0.10561811178922653,0.7532517910003662
img_00950.jpg,0.8994184732437134,0.15387141704559326,0.15167582035064697,0.09263703972101212,0.4786352813243866,0.33285778760910034,0.15006722509860992,0.7161065936088562
img_00959.jpg,0.9344976544380188,0.11003005504608154,0.10998594760894775,0.06018378213047981,0.48793825507164,0.3025853633880615,0.11629326641559601,0.7591534852981567
img_00962.jpg,0.9343386292457581,0.1093779131770134,0.10740197449922562,0.05908386409282684,0.47641777992248535,0.2957863211631775,0.10926786810159683,0.7600789666175842
img_00964.jpg,0.9394471049308777,0.10207507759332657,0.1005062460899353,0.054194074124097824,0.4723406136035919,0.29218360781669617,0.10260665416717529,0.765226423740387
img_00966.jpg,0.8927065134048462,0.16229452192783356,0.1596459448337555,0.10025577992200851,0.4879244565963745,0.34294143319129944,0.1528683453798294,0.7030250430107117
img_00974.jpg,0.8693332672119141,0.18399588763713837,0.18327948451042175,0.12278884649276733,0.4892064034938812,0.35924506187438965,0.1818855106830597,0.6849885582923889
img_00979.jpg,0.9189150333404541,0.12785939872264862,0.1268254667520523,0.07367166131734848,0.47697895765304565,0.31477290391921997,0.1283307522535324,0.7407665848731995
img_00982.jpg,0.9418560266494751,0.09979765862226486,0.09951525926589966,0.05171521380543709,0.4665772318840027,0.29374581575393677,0.10172025114297867,0.764372706413269
img_00985.jpg,0.891535222530365,0.16002339124679565,0.1590823233127594,0.10097391903400421,0.4855201840400696,0.34030473232269287,0.1605350524187088,0.7105607390403748
img_00999.jpg,0.9083380103111267,0.13999873399734497,0.13985955715179443,0.0843622013926506,0.4807519316673279,0.3272222876548767,0.14195255935192108,0.7265247106552124
img_01022.jpg,0.9091659784317017,0.13629882037639618,0.13659468293190002,0.0843881145119667,0.4892372786998749,0.33072227239608765,0.13681431114673615,0.724155843257904
img_01031.jpg,0.8969206213951111,0.15524496138095856,0.15500061213970184,0.09738197177648544,0.5011985898017883,0.348360538482666,0.1511448323726654,0.7030779123306274
img_01035.jpg,0.8347980976104736,0.21941924095153809,0.21922147274017334,0.15744051337242126,0.4903680682182312,0.37847140431404114,0.21778441965579987,0.6613538265228271
img_01043.jpg,0.8918233513832092,0.15990062057971954,0.15856172144412994,0.10344307124614716,0.4956313967704773,0.34197017550468445,0.1511859893798828,0.7066384553909302
img_01058.jpg,0.9521484971046448,0.08484867215156555,0.08509334176778793,0.04278925433754921,0.47202828526496887,0.2840787470340729,0.08636463433504105,0.7756484746932983
img_01059.jpg,0.8807743787765503,0.17171676456928253,0.17139770090579987,0.11143872886896133,0.483514666557312,0.3470664918422699,0.17325229942798615,0.7006024718284607
img_01090.jpg,0.9150478839874268,0.12900999188423157,0.12986722588539124,0.07841139286756516,0.4927104413509369,0.33001914620399475,0.12923046946525574,0.7273163795471191
img_01102.jpg,0.9218182563781738,0.12846745550632477,0.1243978962302208,0.0727095901966095,0.48847338557243347,0.3183493912220001,0.11520051956176758,0.7322548031806946
img_01103.jpg,0.9394336342811584,0.10484988987445831,0.10518623143434525,0.05577004328370094,0.48043057322502136,0.2987323999404907,0.10566037893295288,0.7595774531364441
img_01116.jpg,0.8674843907356262,0.18541471660137177,0.18552997708320618,0.1251724809408188,0.4938640594482422,0.3591076731681824,0.18265527486801147,0.6853869557380676
img_01134.jpg,0.8958438038825989,0.15408281981945038,0.1540450006723404,0.0974072515964508,0.49344974756240845,0.3419524133205414,0.15368162095546722,0.7104856967926025
img_01142.jpg,0.910981297492981,0.13454610109329224,0.13683496415615082,0.0836985781788826,0.49247267842292786,0.334837943315506,0.1371907740831375,0.7215555906295776
img_01168.jpg,0.8575361967086792,0.19534723460674286,0.19477535784244537,0.13430728018283844,0.4870435893535614,0.3629615008831024,0.19481110572814941,0.6815752983093262
img_01171.jpg,0.9476445317268372,0.08968793600797653,0.09075599163770676,0.04715373367071152,0.4773096442222595,0.2879837453365326,0.09235415607690811,0.7741880416870117
img_01177.jpg,0.9064740538597107,0.14013375341892242,0.14236798882484436,0.08817292749881744,0.4927559196949005,0.33862176537513733,0.14206035435199738,0.716720461845398
img_01179.jpg,0.9264594912528992,0.11882928758859634,0.11821531504392624,0.06793645024299622,0.4988097846508026,0.3180415630340576,0.11486228555440903,0.7397773861885071
img_01188.jpg,0.874019205570221,0.17777907848358154,0.17810922861099243,0.11773527413606644,0.4819682836532593,0.35137566924095154,0.18102915585041046,0.6966992616653442
img_01198.jpg,0.9299647808074951,0.11462453752756119,0.11678789556026459,0.06473967432975769,0.47538357973098755,0.31912195682525635,0.11470188945531845,0.7405478358268738
img_01204.jpg,0.9216808080673218,0.12528471648693085,0.12449691444635391,0.07171544432640076,0.48859071731567383,0.3134617507457733,0.12542419135570526,0.74171382188797
img_01208.jpg,0.92937833070755,0.11642929911613464,0.11403810232877731,0.06401612609624863,0.4785131812095642,0.30484738945961,0.11292821913957596,0.7484932541847229
img_01211.jpg,0.9248460531234741,0.11843132227659225,0.11872528493404388,0.06864240765571594,0.47476884722709656,0.31379178166389465,0.11911454051733017,0.7413111925125122
img_01213.jpg,0.9256111979484558,0.12322181463241577,0.12303033471107483,0.06965665519237518,0.4917477071285248,0.32009464502334595,0.11656177788972855,0.7340927124023438
img_01222.jpg,0.8749567866325378,0.17670123279094696,0.17704713344573975,0.11901292949914932,0.4901501536369324,0.35650384426116943,0.175556480884552,0.6919922828674316
img_01224.jpg,0.9164448380470276,0.13077493011951447,0.12962879240512848,0.0759294256567955,0.4795037806034088,0.3177475035190582,0.13129229843616486,0.7379294633865356
img_01237.jpg,0.9213566780090332,0.1252702921628952,0.12391679733991623,0.07157322764396667,0.48762884736061096,0.3153393864631653,0.1258859485387802,0.7392576336860657
img_01249.jpg,0.884003758430481,0.16626188158988953,0.16806912422180176,0.1109839454293251,0.4975588917732239,0.3525717854499817,0.16589908301830292,0.6981579661369324
img_01253.jpg,0.8878586888313293,0.16570055484771729,0.1671677678823471,0.1043846532702446,0.4773578643798828,0.3446657657623291,0.1698841005563736,0.705966055393219
img_01286.jpg,0.8762837052345276,0.18065975606441498,0.1795012354850769,0.11894729733467102,0.4887920320034027,0.3536546528339386,0.1713268756866455,0.6925148963928223
img_01289.jpg,0.8855071663856506,0.16647516191005707,0.1659294068813324,0.10685712844133377,0.4842580258846283,0.3438342213630676,0.16735221445560455,0.7044175267219543
img_01325.jpg,0.908582329750061,0.14321176707744598,0.14301049709320068,0.08576622605323792,0.4834440052509308,0.33285489678382874,0.13765457272529602,0.7193877100944519
img_01328.jpg,0.9198339581489563,0.12917765974998474,0.12867920100688934,0.07565300911664963,0.49949994683265686,0.3272497057914734,0.12192318588495255,0.7264806628227234
img_01366.jpg,0.9125542044639587,0.1351768523454666,0.1344345510005951,0.081208735704422,0.5003631114959717,0.3293989896774292,0.13122771680355072,0.7242593169212341
img_01371.jpg,0.9404011964797974,0.10422523319721222,0.10336978733539581,0.05582260340452194,0.4939688742160797,0.3022112548351288,0.09747399389743805,0.7551366090774536
